"timestamp","Latitude","Longitude","CH4_ppb","CH4_ppb_enh","CO2_ppm","CO_ppb","O3_ppb"
2024-07-09 21:08:45,39.928509,-105.234718,1986.7,16.4000000000001,435.31,4991.2,58.9
2024-07-09 21:08:46,39.928509,-105.234718,1983.5,13.4000000000001,432.94,4627.2,58.9
2024-07-09 21:08:47,39.928509,-105.234718,1982.8,12.8,434.24,4203.8,59.9
2024-07-09 21:08:49,39.928509,-105.234718,1988.5,18.5,437.85,4669.2,58.9
2024-07-09 21:08:50,39.928509,-105.234718,1987.4,17.7,439.22,5067.9,68.5
2024-07-09 21:08:51,39.928509,-105.234711,1986.3,16.7,440.27,4507.4,59.9
2024-07-09 21:08:52,39.928501,-105.234711,1987,17.4000000000001,439.43,3947,67.5
2024-07-09 21:08:53,39.928478,-105.234711,1988.3,18.7,438.59,4123.2,58.9
2024-07-09 21:08:54,39.928452,-105.234688,1990,20.4000000000001,438.82,4433.5,58.4
2024-07-09 21:08:55,39.92841,-105.234673,1992.2,22.6000000000001,439.21,4699.9,60.4
2024-07-09 21:08:56,39.92836,-105.234627,1993,23.4000000000001,438.52,4933.6,59.4
2024-07-09 21:08:58,39.928322,-105.234573,1984.2,14.6000000000001,434.43,3624.2,59.4
2024-07-09 21:08:59,39.92828,-105.234489,1979.9,10.3000000000002,429.3,2526,60.9
2024-07-09 21:09:00,39.928261,-105.234383,1975.6,6,424.61,2217.9,58.4
2024-07-09 21:09:01,39.928261,-105.234261,1976,6.40000000000009,427.53,1909.8,58.9
2024-07-09 21:09:02,39.928268,-105.234131,1979.1,9.5,430.46,2211.5,67
2024-07-09 21:09:03,39.928268,-105.233994,1981.9,12.3000000000002,432.56,2773.3,64.5
2024-07-09 21:09:05,39.928268,-105.233841,1986.2,16.6000000000001,434.4,3434.7,58.4
2024-07-09 21:09:06,39.928268,-105.233681,1984.1,14.5,432.27,3648.3,69.5
2024-07-09 21:09:07,39.928268,-105.233521,1982.1,12.5,430.73,3626.5,58.4
2024-07-09 21:09:08,39.928261,-105.233337,1983.7,14.1000000000001,433.42,3604.7,58.9
2024-07-09 21:09:09,39.928249,-105.233162,1986.6,17,436.12,3348.1,58.9
2024-07-09 21:09:10,39.92823,-105.232971,1986.8,17.2,433.31,3040.6,59.9
2024-07-09 21:09:12,39.9282,-105.23278,1979.2,9.60000000000014,428.88,2756.2,58.4
2024-07-09 21:09:13,39.928169,-105.23259,1980.4,10.8000000000002,432.16,2618.7,58.9
2024-07-09 21:09:14,39.928131,-105.232391,1981.7,12.1000000000001,434.01,2007.4,57.9
2024-07-09 21:09:15,39.928082,-105.232201,1979.2,9.60000000000014,427.71,1396.1,58.4
2024-07-09 21:09:16,39.928009,-105.232002,1975.5,5.90000000000009,421.41,1504.8,58.4
2024-07-09 21:09:17,39.92794,-105.231812,1975.8,6.20000000000005,423.53,1775.8,58.4
2024-07-09 21:09:19,39.927814,-105.231514,1987.4,17.8000000000002,429.61,2933.9,64.7
2024-07-09 21:09:21,39.92767,-105.231239,1983.8,14.2,431.18,3572.7,57.9
2024-07-09 21:09:22,39.92757,-105.231056,1981.5,11.9000000000001,430.21,3625.5,58.9
2024-07-09 21:09:23,39.927448,-105.230881,1979,9.40000000000009,429.24,2864.9,57.9
2024-07-09 21:09:24,39.92733,-105.230721,1977.6,8,427.99,2008.8,63
2024-07-09 21:09:26,39.927135,-105.230476,1977.3,7.70000000000005,425.63,1338,58.9
2024-07-09 21:09:28,39.926929,-105.230247,1979.5,9.90000000000009,426.5,3218.6,58.4
2024-07-09 21:09:29,39.926781,-105.230087,1984.8,15.2,434.18,4767.1,66.5
2024-07-09 21:09:30,39.92664,-105.229942,1990.4,20.8000000000002,441.39,4816.6,66.5
2024-07-09 21:09:31,39.926491,-105.229782,1991,21.4000000000001,438.6,4866,59.9
2024-07-09 21:09:33,39.926331,-105.22963,1985.5,15.9000000000001,434.11,3413.2,59.4
2024-07-09 21:09:34,39.926182,-105.229469,1984.5,14.9000000000001,433.02,3072.8,59.4
2024-07-09 21:09:35,39.925941,-105.229225,1983.6,14,433.7,4001.5,59.2
2024-07-09 21:09:37,39.925701,-105.228973,1990.2,20.6000000000001,440.92,4838.7,59.4
2024-07-09 21:09:38,39.925529,-105.228798,1985.9,16.3000000000002,434.1,4783.5,59.4
2024-07-09 21:09:40,39.925285,-105.228546,1972.5,2.90000000000009,425.18,1530.5,59.2
2024-07-09 21:09:51,39.92371,-105.226913,1975.7,6.10000000000014,432.25,5035.9,58.9
2024-07-09 21:09:52,39.92355,-105.226738,1995.2,25.6000000000001,461.39,8799.9,58.9
2024-07-09 21:09:53,39.923382,-105.22657,2016.4,46.8000000000002,488.8,7233.6,71
2024-07-09 21:09:54,39.923222,-105.226402,2010.5,40.9000000000001,460.03,5618.9,58.9
2024-07-09 21:09:55,39.923061,-105.226227,1987.1,17.5,431.26,3681.8,58.9
2024-07-09 21:10:32,39.917919,-105.22084,1972.3,2.70000000000005,419.32,118.8,59.9
2024-07-09 21:10:33,39.917759,-105.220673,1972.2,2.60000000000014,419.02,120.9,59.4
2024-07-09 21:10:35,39.917519,-105.220413,1972.6,3,418.83,131.1,60.7
2024-07-09 21:10:37,39.917278,-105.220161,1975.6,6,419.08,131.2,71
2024-07-09 21:10:38,39.917122,-105.219994,1975.9,6.30000000000018,419.15,129.4,59.9
2024-07-09 21:10:39,39.916897,-105.219734,1976.2,6.60000000000014,419.15,126.6,62.2
2024-07-09 21:10:41,39.916672,-105.219482,1977.5,7.90000000000009,418.9,128,59.9
2024-07-09 21:10:42,39.916538,-105.219299,1979.3,9.70000000000005,419.02,131.9,59.4
2024-07-09 21:10:43,39.916409,-105.219116,1981.7,12.1000000000001,419.13,129.1,59.9
2024-07-09 21:10:44,39.916279,-105.218941,1982.9,13.3000000000002,419.21,124.5,69
2024-07-09 21:10:46,39.916161,-105.21875,1982.4,12.8000000000002,420.63,146.3,59.4
2024-07-09 21:10:47,39.91605,-105.218567,1983.6,14,423.12,156.9,60.4
2024-07-09 21:10:48,39.915932,-105.218384,1984.8,15.2,425.32,149.3,59.4
2024-07-09 21:10:49,39.915821,-105.218193,1984.6,15,426.72,141.7,66
2024-07-09 21:10:50,39.915699,-105.218002,1984.3,14.7,428.11,157.2,60.4
2024-07-09 21:10:51,39.915588,-105.217812,1984.3,14.7,429.75,173.9,59.4
2024-07-09 21:10:53,39.915409,-105.217522,1983.5,13.9000000000001,428.57,155,61.2
2024-07-09 21:10:55,39.915241,-105.217239,1976.7,7.10000000000014,420.87,136,63.5
2024-07-09 21:10:56,39.915131,-105.217049,1976.8,7.20000000000005,420.09,128.7,57.9
2024-07-09 21:10:58,39.914967,-105.216766,1977.5,7.90000000000009,419.12,127.7,57.9
2024-07-09 21:11:00,39.914761,-105.216377,1979,9.40000000000009,418.89,132.4,59.7
2024-07-09 21:11:02,39.914619,-105.216087,1979.8,10.2,418.99,135.3,59.4
2024-07-09 21:11:03,39.914532,-105.215889,1988.7,19.1000000000001,419.01,135.5,57.9
2024-07-09 21:11:04,39.914421,-105.215599,1997.6,28,418.98,130.2,62.2
2024-07-09 21:11:06,39.91431,-105.215309,2001.5,31.9000000000001,418.48,125.4,61.4
2024-07-09 21:11:07,39.914242,-105.215118,2001.7,32.1000000000001,418.67,127.2,56.9
2024-07-09 21:11:09,39.914181,-105.214928,1999.9,30.3000000000002,419,122.8,56.9
2024-07-09 21:11:10,39.914131,-105.214752,1998.2,28.6000000000001,418.83,120.4,56.9
2024-07-09 21:11:11,39.914082,-105.214561,1996.5,26.9000000000001,418.68,124.9,60.4
2024-07-09 21:11:12,39.914051,-105.214394,1994,24.4000000000001,418.65,129.5,56.9
2024-07-09 21:11:13,39.914021,-105.214218,1991.3,21.7,418.61,129.2,63.5
2024-07-09 21:11:15,39.913979,-105.214012,1986.6,17,419.74,136.8,58.2
2024-07-09 21:11:16,39.91396,-105.213837,1984.5,14.8,420.63,150.4,65.5
2024-07-09 21:11:18,39.913925,-105.213707,1980.4,10.7,421.74,145.9,58.7
2024-07-09 21:11:20,39.913891,-105.213593,1978,8.29999999999995,419.08,130.1,58.4
2024-07-09 21:11:21,39.91386,-105.213539,1977.6,7.89999999999986,418.93,123.9,57.9
2024-07-09 21:11:22,39.913818,-105.213516,1977.4,7.70000000000005,418.78,120.9,62
2024-07-09 21:11:23,39.913792,-105.213516,1977.2,7.5,418.81,118.8,57.9
2024-07-09 21:11:25,39.913746,-105.213547,1976.9,7.20000000000005,418.9,120,59.2
2024-07-09 21:11:28,39.913715,-105.213654,1978.5,8.79999999999995,418.97,119.5,62.5
2024-07-09 21:11:30,39.913712,-105.213768,1976.3,6.59999999999991,418.88,122.9,58.9
2024-07-09 21:11:31,39.913712,-105.21386,1976.4,6.70000000000005,418.68,123.8,58.9
2024-07-09 21:11:32,39.913719,-105.213913,1976.4,6.70000000000005,418.73,123.9,60.4
2024-07-09 21:11:34,39.913731,-105.213966,1976,6.29999999999995,418.96,121.7,58.9
2024-07-09 21:11:35,39.913738,-105.21402,1974.9,5.20000000000005,418.77,120,64.5
2024-07-09 21:11:37,39.913765,-105.214088,1973.3,3.5,418.59,115.7,59.2
2024-07-09 21:11:39,39.913784,-105.21418,1973.2,3.40000000000009,418.65,125.4,59.2
2024-07-09 21:11:41,39.913799,-105.214241,1972.3,2.5,418.71,127.4,58.9
2024-07-09 21:12:06,39.913849,-105.214828,1972.6,2.29999999999995,418.74,119,58.4
2024-07-09 21:12:07,39.913849,-105.214828,1972.8,2.5,418.69,124.4,58.4
2024-07-09 21:12:08,39.913849,-105.214828,1972.9,2.60000000000014,418.63,123.4,60.9
2024-07-09 21:12:09,39.913849,-105.214828,1973.1,2.79999999999995,418.53,122.3,58.4
2024-07-09 21:12:10,39.913849,-105.214828,1973.4,3.10000000000014,418.43,122.7,58.9
2024-07-09 21:12:11,39.913849,-105.214828,1973.6,3.29999999999995,418.65,123.8,70
2024-07-09 21:12:13,39.913849,-105.214828,1973.9,3.60000000000014,419.19,131.9,58.4
2024-07-09 21:12:14,39.913849,-105.214828,1974.3,4,419.27,136.8,58.4
2024-07-09 21:12:15,39.913849,-105.214828,1974.6,4.29999999999995,419.34,130.4,58.4
2024-07-09 21:12:16,39.913849,-105.214828,1974.4,4.10000000000014,419.22,124,58.4
2024-07-09 21:12:17,39.913849,-105.214828,1973.8,3.5,419.1,123.3,68.5
2024-07-09 21:12:18,39.913849,-105.214828,1973.3,3,419.22,125,61.4
2024-07-09 21:12:20,39.913849,-105.214828,1972.7,2.40000000000009,419.55,127,58.4
2024-07-09 21:13:54,39.913849,-105.214828,1972.4,2.30000000000018,435.54,143.2,58.7
2024-07-09 21:14:17,39.913849,-105.214828,1973.6,3.5,478.11,540.5,58.2
2024-07-09 21:14:19,39.913849,-105.214828,1973.3,3.20000000000005,474.28,592.6,60.4
2024-07-09 21:14:20,39.913849,-105.214828,1973.2,3.10000000000014,470.87,580,58.4
2024-07-09 21:14:21,39.913849,-105.214828,1973.1,3,467.62,558.6,59.4
2024-07-09 21:14:22,39.913849,-105.214828,1973.3,3.20000000000005,465.67,537.3,57.9
2024-07-09 21:14:24,39.913849,-105.214828,1974.7,4.60000000000014,465.31,424.1,55.6
2024-07-09 21:14:26,39.913849,-105.214828,1978.6,8.5,465.76,543.5,53.4
2024-07-09 21:14:27,39.913849,-105.214828,1980,9.90000000000009,461.27,581.3,53.9
2024-07-09 21:14:28,39.913849,-105.214828,1981.4,11.3000000000002,456.51,469.3,53.4
2024-07-09 21:14:29,39.913849,-105.214828,1978.3,8.20000000000005,451.15,357.2,52.9
2024-07-09 21:14:31,39.913849,-105.214828,1973.2,3.10000000000014,445.3,212.9,53.4
2024-07-09 21:14:33,39.913849,-105.214828,1973.3,3.20000000000005,445.05,187.5,53.1
2024-07-09 21:14:35,39.913849,-105.214828,1977.6,7.5,444.4,169.9,49.3
2024-07-09 21:14:36,39.913849,-105.214828,1975.8,5.70000000000005,438.46,156.8,50.3
2024-07-09 21:14:37,39.913849,-105.214828,1974,3.90000000000009,432.74,149.2,50.3
2024-07-09 21:14:38,39.913849,-105.214828,1972.7,2.60000000000014,428.69,141.7,51.9
2024-07-09 21:14:46,39.913849,-105.214828,1972.5,2.5,437.39,177.1,55.9
2024-07-09 21:14:47,39.913849,-105.214828,1972.4,2.5,433.41,164.9,54.9
2024-07-09 21:14:53,39.913849,-105.214828,1972.2,2.29999999999995,431.68,137,54.9
2024-07-09 21:14:54,39.913849,-105.214828,1972.2,2.29999999999995,426.49,138,56.4
2024-07-09 21:18:01,39.913261,-105.18573,1972.8,2.89999999999986,418.46,111,57.9
2024-07-09 21:18:02,39.913212,-105.185463,1972.3,2.39999999999986,418.4,320,56.9
2024-07-09 21:18:04,39.91309,-105.184929,1973.4,3.5,420.1,2773.7,68
2024-07-09 21:18:05,39.91301,-105.184669,1975.5,5.59999999999991,421.56,3394.3,57.9
2024-07-09 21:18:06,39.91293,-105.18441,1984.2,14.3,431.82,3921,68.5
2024-07-09 21:18:08,39.912788,-105.184021,2007.2,37.3,443.64,7149.8,57.4
2024-07-09 21:18:10,39.912628,-105.183632,1974.9,5,431.26,3791.3,57.4
2024-07-09 21:18:11,39.912521,-105.18338,1972.6,2.69999999999982,425.2,425.8,66.5
2024-07-09 21:18:15,39.912102,-105.182457,1973,3,431.05,167.1,58.4
2024-07-09 21:18:17,39.91193,-105.18206,1972.7,2.70000000000005,424.16,143.7,56.4
2024-07-09 21:18:33,39.910412,-105.178703,1975.5,5.5,433.41,388.5,57.9
2024-07-09 21:18:34,39.910309,-105.178482,1974.2,4.20000000000005,444.08,500.6,57.9
2024-07-09 21:18:35,39.91016,-105.178139,1972.8,2.79999999999995,449.51,332.4,58.2
2024-07-09 21:18:49,39.909088,-105.175446,1972.3,2.29999999999995,443.25,222.3,57.7
2024-07-09 21:18:58,39.908821,-105.173553,1973.3,3.20000000000005,455.05,179.1,63
2024-07-09 21:19:00,39.908821,-105.173203,1975.2,5.10000000000014,506.42,217.8,57.4
2024-07-09 21:19:01,39.908829,-105.172974,1974.7,4.60000000000014,493.43,235.1,57.4
2024-07-09 21:19:02,39.90884,-105.172737,1973.6,3.5,480.43,249.4,69
2024-07-09 21:19:03,39.908852,-105.172508,1972.6,2.39999999999986,469.34,262.7,56.9
2024-07-09 21:19:44,39.909954,-105.167999,1974.2,3.79999999999995,548.55,281.5,64
2024-07-09 21:19:47,39.910046,-105.167679,1975.1,4.69999999999982,431.87,450.1,63
2024-07-09 21:19:48,39.91011,-105.16745,1976.3,5.89999999999986,427.24,496.9,59.4
2024-07-09 21:19:49,39.910149,-105.167297,1977.2,6.79999999999995,427.75,532.5,65.5
2024-07-09 21:19:51,39.91021,-105.167076,1983.7,13.3,451.43,1718.5,59.2
2024-07-09 21:19:53,39.910275,-105.166786,2048.9,78.5,536.23,25220.5,63.5
2024-07-09 21:19:55,39.910343,-105.166542,2143,172.5,670.4,39828.9,60.2
2024-07-09 21:19:57,39.910389,-105.166382,2063.7,93.1999999999998,524.25,30419.4,59.9
2024-07-09 21:19:58,39.910412,-105.16629,2016.8,46.3,495.13,22836.2,59.9
2024-07-09 21:20:00,39.910431,-105.166199,2020.3,49.8,480,11322.2,59.9
2024-07-09 21:20:01,39.91045,-105.166122,2007.3,36.8,460.82,6739,59.4
2024-07-09 21:20:02,39.910461,-105.166054,1994.1,23.5999999999999,443.5,5499.9,60.4
2024-07-09 21:20:03,39.91045,-105.16597,1989.4,18.9000000000001,441.64,4260.8,59.9
2024-07-09 21:20:05,39.910412,-105.165871,1989.3,18.8,439.71,4375.4,59.9
2024-07-09 21:20:07,39.910294,-105.165771,2001.2,30.7,463.82,12044.5,59.9
2024-07-09 21:20:09,39.910172,-105.165741,2028.6,58.0999999999999,561.59,10757.4,59.9
2024-07-09 21:20:10,39.91008,-105.165741,2015.1,44.5999999999999,500.34,4702,71
2024-07-09 21:20:11,39.909981,-105.165741,1990.1,19.5999999999999,439.08,2567.6,59.9
2024-07-09 21:20:12,39.909859,-105.165733,1974.7,4.20000000000005,426.1,1494.4,59.9
2024-07-09 21:20:14,39.90974,-105.165733,1980.4,9.90000000000009,431.06,590,59.4
2024-07-09 21:20:15,39.909611,-105.165733,2078.6,108.1,448.07,2861.2,58.9
2024-07-09 21:20:16,39.90947,-105.165733,2176.8,206.3,464.41,19024.6,58.9
2024-07-09 21:20:17,39.909328,-105.165733,2173.6,203.1,477.97,35188,58.9
2024-07-09 21:20:18,39.909168,-105.165733,2147,176.5,491.53,29711.3,59.9
2024-07-09 21:20:19,39.909019,-105.165718,2117.8,147.3,484.14,21450.2,59.4
2024-07-09 21:20:21,39.908775,-105.165718,2053.6,83.0999999999999,458.78,10866.6,63.5
2024-07-09 21:20:23,39.90852,-105.165718,1979.9,9.40000000000009,425.79,3711.1,62.5
2024-07-09 21:20:24,39.908352,-105.165718,1976.1,5.59999999999991,423.44,812.8,57.9
2024-07-09 21:20:25,39.908081,-105.16571,1973.2,2.70000000000005,421.27,600.9,61.7
2024-07-09 21:21:00,39.901756,-105.165672,1987.7,17.2,450.09,162.6,58.9
2024-07-09 21:21:02,39.901421,-105.165672,2093.5,122.8,453.39,4758.2,58.9
2024-07-09 21:21:03,39.901192,-105.165672,2043.1,72.3999999999999,438.03,7916.9,59.9
2024-07-09 21:21:04,39.90097,-105.165672,1991.1,20.3999999999999,423.56,4563.2,57.4
2024-07-09 21:21:05,39.900742,-105.165657,1973.6,2.89999999999986,422.92,1209.6,60.9
2024-07-09 21:21:13,39.899212,-105.165657,1979.8,8.79999999999995,433.54,735.4,57.9
2024-07-09 21:21:14,39.898998,-105.165657,1980,9,428.77,523.1,69
2024-07-09 21:21:15,39.898781,-105.165657,1975.4,4.40000000000009,422.43,393.9,57.9
2024-07-09 21:21:19,39.898151,-105.165657,2060.3,89.3000000000002,483.43,2132.9,58.4
2024-07-09 21:21:20,39.897942,-105.165649,2170.9,199.9,534.2,10419.3,64.5
2024-07-09 21:21:21,39.897732,-105.165649,2177.1,206.1,503.15,20307.5,57.9
2024-07-09 21:21:23,39.8974,-105.165642,1986,15,437.74,8981.5,58.2
2024-07-09 21:21:25,39.897072,-105.165642,1974.9,3.90000000000009,425.77,750.8,59.4
2024-07-09 21:21:26,39.896851,-105.165642,1973.4,2.40000000000009,423.12,414.3,58.9
2024-07-09 21:22:00,39.890526,-105.165588,1977.9,6.80000000000018,445.23,1003.2,58.9
2024-07-09 21:22:02,39.890106,-105.165588,1996.7,25.5,465.56,2655.3,59.2
2024-07-09 21:22:04,39.88979,-105.165581,1997.5,26.3,493.88,2258.9,60.9
2024-07-09 21:22:05,39.88958,-105.165581,1990.1,18.8,496.18,1480.4,69
2024-07-09 21:22:06,39.889359,-105.165581,1982.4,11.1000000000001,496.68,984.5,58.9
2024-07-09 21:22:07,39.889149,-105.165581,1978.7,7.29999999999995,478.39,488.6,59.4
2024-07-09 21:22:09,39.888836,-105.165581,1975.2,3.79999999999995,456.7,247.7,59.4
2024-07-09 21:22:11,39.888416,-105.165581,1973.9,2.5,451.46,183.6,59.4
2024-07-09 21:22:14,39.88789,-105.165573,1973.9,2.30000000000018,436.44,156.8,59.4
2024-07-09 21:22:16,39.887573,-105.165573,1976,4.40000000000009,438.44,321.5,56.1
2024-07-09 21:22:18,39.88715,-105.165573,1980.1,8.39999999999986,440.87,4005.3,55.9
2024-07-09 21:22:19,39.886829,-105.165573,1983.5,11.8,445.45,5657,63.5
2024-07-09 21:22:20,39.88662,-105.165558,1986.8,15.0999999999999,446.89,3539.9,57.9
2024-07-09 21:22:22,39.886421,-105.165558,1977.3,5.59999999999991,422.86,1025.8,55.9
2024-07-09 21:22:23,39.886211,-105.165558,1974.8,3.09999999999991,422.77,951.5,56.4
2024-07-09 21:22:24,39.886009,-105.165558,1975.7,4,424.32,1621.2,54.9
2024-07-09 21:22:25,39.885811,-105.165558,1980.7,9,435.09,2845.3,60.4
2024-07-09 21:22:28,39.885502,-105.165558,2005.4,33.7,441.28,4451.8,55.6
2024-07-09 21:22:29,39.885094,-105.165558,1983.9,12.2,424.48,2753.4,60.7
2024-07-09 21:22:48,39.881626,-105.165535,1977.5,5.59999999999991,468.96,854.5,55.1
2024-07-09 21:22:50,39.881161,-105.165527,2006.5,34.5999999999999,478.38,6353.2,61.4
2024-07-09 21:22:52,39.88081,-105.165527,2056.2,84.2999999999997,506.95,11645.3,54.9
2024-07-09 21:22:53,39.880569,-105.165527,2054.2,82.2999999999997,499.01,12492.7,55.9
2024-07-09 21:22:55,39.880219,-105.165527,2010.5,38.5999999999999,479.92,6772.6,61.4
2024-07-09 21:22:57,39.879742,-105.16552,1981.8,9.89999999999986,456.67,2256.8,59.7
2024-07-09 21:23:01,39.879028,-105.16552,1974.9,3,437.68,674,55.9
2024-07-09 21:23:02,39.878681,-105.16552,1976.3,4.29999999999995,437.77,808.1,56.9
2024-07-09 21:23:04,39.87833,-105.16552,1977.4,5.40000000000009,437.08,922.4,56.9
2024-07-09 21:23:06,39.877979,-105.165512,1976,3.90000000000009,442.55,879.6,56.4
2024-07-09 21:23:07,39.877739,-105.165512,1976,3.90000000000009,447.26,826.1,67.5
2024-07-09 21:23:09,39.877392,-105.165512,1976.7,4.60000000000014,452.84,795.8,56.7
2024-07-09 21:23:11,39.876926,-105.165497,1975.7,3.60000000000014,453.16,726,56.9
2024-07-09 21:23:13,39.876579,-105.165497,1974.4,2.30000000000018,456.6,575.1,56.9
2024-07-09 21:23:34,39.872681,-105.16552,1975.2,2.40000000000009,462.31,356.5,59.4
2024-07-09 21:23:38,39.871899,-105.16552,1976.2,3.29999999999995,432.91,1285,49.8
2024-07-09 21:23:39,39.871712,-105.16552,2011.1,38.1999999999998,460.57,2261.6,49.8
2024-07-09 21:23:41,39.871422,-105.165512,2077.9,105,483.04,11822.9,49.3
2024-07-09 21:23:43,39.871132,-105.165512,2039.6,66.6999999999998,468.05,18849.4,55.4
2024-07-09 21:23:44,39.870941,-105.165512,2068.8,95.9000000000001,477.48,20734.1,49.3
2024-07-09 21:23:45,39.870739,-105.165512,2097.9,125.1,482.26,18756.9,54.9
2024-07-09 21:23:46,39.870548,-105.165497,2078.7,106,470.89,16779.7,53.9
2024-07-09 21:23:47,39.870361,-105.165497,2046.7,74.2,459.52,13082.3,54.9
2024-07-09 21:23:48,39.870159,-105.165489,2024.6,52.3999999999999,451.45,9025,53.9
2024-07-09 21:23:50,39.869877,-105.165489,2003.5,31.4000000000001,440.74,6502.3,54.6
2024-07-09 21:23:52,39.869591,-105.165489,1998.2,26.5,439.75,3958.9,54.4
2024-07-09 21:23:53,39.8694,-105.165497,1992.2,20.9000000000001,436.76,2220.6,54.9
2024-07-09 21:23:55,39.869122,-105.165504,1981.3,10.2,438.33,1613.1,55.6
2024-07-09 21:23:57,39.868759,-105.165512,1975.2,4.40000000000009,440.27,832.6,59.9
2024-07-09 21:23:59,39.868401,-105.165497,1973.4,2.90000000000009,433.99,660.2,54.9
2024-07-09 21:24:01,39.868118,-105.165497,1991.2,21.9000000000001,445.93,1502.3,54.9
2024-07-09 21:24:02,39.867939,-105.165489,1989.8,20.5,443.52,2237,54.4
2024-07-09 21:24:03,39.867748,-105.165489,1984.3,15,441.11,3336.6,54.4
2024-07-09 21:24:04,39.867561,-105.165489,1988.8,19.5,462.14,4535.7,62
2024-07-09 21:24:06,39.867275,-105.165489,2029.5,60.2,499.41,10296.1,56.4
2024-07-09 21:24:09,39.866905,-105.165482,2013.7,44.4000000000001,490.99,10934,52.1
2024-07-09 21:24:11,39.866535,-105.165482,2017,47.7,499.56,9061.2,57.4
2024-07-09 21:24:13,39.866165,-105.165474,2011.9,42.6000000000001,497.02,7609.4,56.1
2024-07-09 21:24:15,39.865891,-105.165466,1992.1,22.8,473.72,6718.5,45.8
2024-07-09 21:24:16,39.865711,-105.165459,1996.4,27.1000000000001,480.23,6416.3,46.3
2024-07-09 21:24:17,39.86552,-105.165459,2002.8,33.5,486.73,6203.8,45.3
2024-07-09 21:24:18,39.865341,-105.165451,2001,31.7,473.96,5995.5,46.8
2024-07-09 21:24:20,39.865059,-105.165451,1989.1,19.8,460.4,5349.7,46.3
2024-07-09 21:24:22,39.864792,-105.165451,1995.7,26.4000000000001,468.98,5380,45.8
2024-07-09 21:24:23,39.864609,-105.165443,1995.1,25.8,468.5,5617.4,45.8
2024-07-09 21:24:24,39.864429,-105.165443,1994.6,25.3,469.13,6577.1,41.3
2024-07-09 21:24:25,39.86425,-105.165443,2003.5,34.2,479.93,7536.8,41.3
2024-07-09 21:24:27,39.863983,-105.165443,2018.8,49.5,483.09,8479.1,41.3
2024-07-09 21:24:29,39.863674,-105.165436,1995.6,26.3,460.52,5498.5,51.9
2024-07-09 21:24:31,39.8634,-105.165428,1980,10.7,438.19,2269.6,41.5
2024-07-09 21:24:34,39.863178,-105.165428,1975.9,6.60000000000014,436.72,1457.8,47.8
2024-07-09 21:24:36,39.863014,-105.165428,1976.7,7.40000000000009,441.66,1313.8,46.8
2024-07-09 21:24:38,39.862896,-105.165428,1979.5,10.2,440.16,1249,42
2024-07-09 21:24:41,39.862816,-105.165428,2001.2,31.9000000000001,440.47,2548.5,41.5
2024-07-09 21:24:42,39.86277,-105.165428,2028.5,59.2,446.6,13898.3,41.3
2024-07-09 21:24:43,39.862751,-105.165428,2039.7,70.4000000000001,467.33,26688,51.9
2024-07-09 21:24:45,39.862724,-105.165428,2029.4,60.1000000000001,486.72,15894.5,48.1
2024-07-09 21:24:47,39.862671,-105.165428,1997,27.7,455.96,6813.6,47.3
2024-07-09 21:24:48,39.862621,-105.165428,2000.6,31.3,476.92,5638.2,47.3
2024-07-09 21:24:49,39.862549,-105.165428,2006.3,37,497.91,4461.4,49.3
2024-07-09 21:24:50,39.862469,-105.165428,2005.7,36.4000000000001,519.74,3284.7,58.9
2024-07-09 21:24:52,39.86232,-105.165428,1996.9,27.6000000000001,533.53,1799.9,47.8
2024-07-09 21:24:54,39.862171,-105.165428,1991.7,22.4000000000001,494.92,1147.8,47.8
2024-07-09 21:24:55,39.862061,-105.165428,1986.8,17.5,484.43,976.5,51.4
2024-07-09 21:24:56,39.861938,-105.165428,1981.8,12.5,474.89,865.5,50.3
2024-07-09 21:24:57,39.861832,-105.165428,1981.3,12,475.68,754.5,60.9
2024-07-09 21:24:59,39.861721,-105.165428,1985.8,16.5,479.58,2316.5,50.3
2024-07-09 21:25:00,39.861546,-105.165428,1990.9,21.6000000000001,483.2,2765.1,50.8
2024-07-09 21:25:01,39.861359,-105.165443,1997.1,27.8,481.82,2805.2,49.8
2024-07-09 21:25:03,39.861229,-105.165443,2019.9,50.6000000000001,481.36,8614.6,50.3
2024-07-09 21:25:04,39.861111,-105.165451,2040.1,70.8,506.47,13130.7,48.8
2024-07-09 21:25:05,39.860981,-105.165451,2061.1,91.8,530.44,11672.4,48.3
2024-07-09 21:25:06,39.860851,-105.165459,2054.6,85.3,526.59,10214.2,48.3
2024-07-09 21:25:07,39.860722,-105.165459,2029.9,60.6000000000001,522.73,8081.7,48.8
2024-07-09 21:25:08,39.8606,-105.165466,2009.2,39.9000000000001,506.54,5568.2,48.3
2024-07-09 21:25:09,39.86047,-105.165466,1997.9,28.6000000000001,484.77,3709.3,48.8
2024-07-09 21:25:10,39.860352,-105.165466,1986.7,17.4000000000001,470.42,2896.3,48.8
2024-07-09 21:25:12,39.860229,-105.165482,1980.5,11.2,462.11,1656,48.3
2024-07-09 21:25:13,39.860111,-105.165482,1977.9,8.60000000000014,458.34,1224.8,48.3
2024-07-09 21:25:15,39.860001,-105.165482,1973.7,4.40000000000009,447.6,646.2,50.8
2024-07-09 21:25:16,39.859879,-105.165466,1972.2,2.90000000000009,438.47,454.7,50.3
